day,insightTrafficSourceType,views,estimatedMinutesWatched
2024-01-22,YT_SEARCH,249,829
2024-01-22,RELATED_VIDEO,18,109
2024-01-22,YT_OTHER_PAGE,26,119
2024-01-22,EXT_URL,77,235
2024-01-23,NO_LINK_OTHER,18,100
2024-01-23,SUBSCRIBER,20,40
2024-01-23,YT_CHANNEL,1,1
2024-01-23,YT_SEARCH,217,704
2024-01-23,RELATED_VIDEO,17,36
2024-01-23,YT_OTHER_PAGE,22,133
2024-01-23,EXT_URL,85,246
2024-01-23,PLAYLIST,3,5
2024-01-24,NO_LINK_OTHER,11,26
2024-01-24,SUBSCRIBER,27,99
2024-01-24,YT_CHANNEL,2,2
2024-01-24,YT_SEARCH,188,678
2024-01-24,RELATED_VIDEO,16,117
2024-01-24,YT_OTHER_PAGE,21,93
2024-01-24,EXT_URL,72,175
2024-01-24,PLAYLIST,1,0
2024-01-25,NO_LINK_OTHER,11,240
2024-01-25,SUBSCRIBER,18,18
2024-01-25,YT_SEARCH,197,782
2024-01-25,RELATED_VIDEO,8,53
2024-01-25,YT_OTHER_PAGE,27,93
2024-01-25,EXT_URL,61,137
2024-01-26,NO_LINK_OTHER,8,55
2024-01-26,SUBSCRIBER,21,122
2024-01-26,YT_CHANNEL,1,0
2024-01-26,YT_SEARCH,157,535
2024-01-26,RELATED_VIDEO,10,34
2024-01-26,YT_OTHER_PAGE,14,43
2024-01-26,EXT_URL,76,132
2024-01-27,NO_LINK_OTHER,8,10
2024-01-27,SUBSCRIBER,15,58
2024-01-27,YT_SEARCH,135,439
2024-01-27,RELATED_VIDEO,11,22
2024-01-27,YT_OTHER_PAGE,19,44
2024-01-27,EXT_URL,40,84
2024-01-28,NO_LINK_OTHER,22,70
2024-01-28,SUBSCRIBER,10,9
2024-01-28,YT_SEARCH,164,437
2024-01-28,RELATED_VIDEO,11,41
2024-01-28,YT_OTHER_PAGE,35,159
2024-01-28,EXT_URL,65,113
2024-01-28,PLAYLIST,7,15
2024-01-28,END_SCREEN,5,0
2024-01-29,NO_LINK_OTHER,11,17
2024-01-29,SUBSCRIBER,16,12
2024-01-29,YT_SEARCH,224,881
2024-01-29,RELATED_VIDEO,19,39
2024-01-29,YT_OTHER_PAGE,24,148
2024-01-29,EXT_URL,72,221
2024-01-29,PLAYLIST,1,0
2024-01-29,END_SCREEN,1,0
2024-01-30,NO_LINK_OTHER,11,26
2024-01-30,SUBSCRIBER,17,103
2024-01-30,YT_SEARCH,239,930
2024-01-30,RELATED_VIDEO,15,38
2024-01-30,YT_OTHER_PAGE,16,149
2024-01-30,EXT_URL,66,159
2024-01-30,END_SCREEN,1,0
2024-01-31,NO_LINK_OTHER,16,70
2024-01-31,SUBSCRIBER,19,61
2024-01-31,YT_SEARCH,221,858
2024-01-31,RELATED_VIDEO,16,61
2024-01-31,YT_OTHER_PAGE,16,61
2024-01-31,EXT_URL,74,167
2024-01-31,END_SCREEN,1,0
2024-02-01,NO_LINK_OTHER,21,54
2024-02-01,SUBSCRIBER,29,191
2024-02-01,YT_SEARCH,237,1035
2024-02-01,RELATED_VIDEO,18,105
2024-02-01,YT_OTHER_PAGE,32,166
2024-02-01,EXT_URL,91,209
2024-02-02,NO_LINK_OTHER,22,46
2024-02-02,SUBSCRIBER,27,59
2024-02-02,YT_SEARCH,169,450
2024-02-02,RELATED_VIDEO,11,46
2024-02-02,YT_OTHER_PAGE,17,88
2024-02-02,EXT_URL,75,230
2024-02-02,PLAYLIST,1,6
2024-02-03,NO_LINK_OTHER,17,83
2024-02-03,SUBSCRIBER,8,47
2024-02-03,YT_SEARCH,161,549
2024-02-03,RELATED_VIDEO,15,38
2024-02-03,YT_OTHER_PAGE,26,71
2024-02-03,EXT_URL,74,188
2024-02-03,END_SCREEN,1,0
2024-02-04,NO_LINK_OTHER,12,15
2024-02-04,SUBSCRIBER,9,30
2024-02-04,YT_CHANNEL,1,0
2024-02-04,YT_SEARCH,195,499
2024-02-04,RELATED_VIDEO,6,26
2024-02-04,YT_OTHER_PAGE,17,63
2024-02-04,EXT_URL,62,229
2024-02-04,END_SCREEN,1,0
2024-02-05,NO_LINK_OTHER,9,86
2024-02-05,SUBSCRIBER,15,115
2024-02-05,YT_SEARCH,192,522
2024-02-05,RELATED_VIDEO,11,48
2024-02-05,YT_OTHER_PAGE,17,43
2024-02-05,EXT_URL,68,269
2024-02-05,PLAYLIST,1,0
2024-02-06,NO_LINK_OTHER,13,68
2024-02-06,SUBSCRIBER,23,160
2024-02-06,YT_CHANNEL,1,0
2024-02-06,YT_SEARCH,244,945
2024-02-06,RELATED_VIDEO,7,11
2024-02-06,YT_OTHER_PAGE,17,28
2024-02-06,EXT_URL,73,177
2024-02-06,PLAYLIST,1,0
2024-02-06,END_SCREEN,1,0
2024-02-07,NO_LINK_OTHER,20,60
2024-02-07,SUBSCRIBER,10,80
2024-02-07,YT_CHANNEL,1,0
2024-02-07,YT_SEARCH,196,932
2024-02-07,RELATED_VIDEO,22,190
2024-02-07,YT_OTHER_PAGE,21,71
2024-02-07,EXT_URL,80,126
2024-02-07,END_SCREEN,2,0
2024-02-08,NO_LINK_OTHER,8,3
2024-02-08,SUBSCRIBER,13,40
2024-02-08,YT_SEARCH,154,481
2024-02-08,RELATED_VIDEO,17,94
2024-02-08,YT_OTHER_PAGE,20,115
2024-02-08,EXT_URL,54,212
2024-02-08,PLAYLIST,1,6
2024-02-09,NO_LINK_OTHER,9,25
2024-02-09,SUBSCRIBER,17,80
2024-02-09,YT_SEARCH,139,483
2024-02-09,RELATED_VIDEO,6,29
2024-02-09,YT_OTHER_PAGE,18,79
2024-02-09,EXT_URL,49,140
2024-02-09,PLAYLIST,10,42
2024-02-10,NO_LINK_OTHER,13,25
2024-02-10,SUBSCRIBER,14,86
2024-02-10,YT_SEARCH,141,436
2024-02-10,RELATED_VIDEO,18,78
2024-02-10,YT_OTHER_PAGE,17,102
2024-02-10,EXT_URL,48,90
2024-02-10,END_SCREEN,1,0
2024-02-11,NO_LINK_OTHER,16,14
2024-02-11,SUBSCRIBER,26,162
2024-02-11,YT_CHANNEL,1,0
2024-02-11,YT_SEARCH,210,854
2024-02-11,RELATED_VIDEO,7,90
2024-02-11,YT_OTHER_PAGE,21,94
2024-02-11,EXT_URL,56,100
2024-02-11,END_SCREEN,1,0
2024-02-12,NO_LINK_OTHER,15,87
2024-02-12,SUBSCRIBER,13,58
2024-02-12,YT_SEARCH,182,799
2024-02-12,RELATED_VIDEO,3,1
2024-02-12,YT_OTHER_PAGE,34,145
2024-02-12,EXT_URL,83,193
2024-02-13,NO_LINK_OTHER,14,36
2024-02-13,SUBSCRIBER,12,71
2024-02-13,YT_CHANNEL,2,0
2024-02-13,YT_SEARCH,192,785
2024-02-13,RELATED_VIDEO,12,106
2024-02-13,YT_OTHER_PAGE,27,154
2024-02-13,EXT_URL,74,236
2024-02-13,PLAYLIST,1,0
2024-02-13,END_SCREEN,2,0
2024-02-14,NO_LINK_OTHER,13,84
2024-02-14,SUBSCRIBER,10,32
2024-02-14,YT_CHANNEL,1,0
2024-02-14,YT_SEARCH,169,762
2024-02-14,RELATED_VIDEO,17,55
2024-02-14,YT_OTHER_PAGE,13,37
2024-02-14,EXT_URL,76,233
2024-02-14,PLAYLIST,2,40
2024-02-14,END_SCREEN,1,0
2024-02-15,NO_LINK_OTHER,11,89
2024-02-15,SUBSCRIBER,11,123
2024-02-15,YT_SEARCH,228,999
2024-02-15,RELATED_VIDEO,9,55
2024-02-15,YT_OTHER_PAGE,17,60
2024-02-15,EXT_URL,63,144
2024-02-15,PLAYLIST,4,41
2024-02-16,NO_LINK_OTHER,13,63
2024-02-16,SUBSCRIBER,21,54
2024-02-16,YT_CHANNEL,1,0
2024-02-16,YT_SEARCH,180,606
2024-02-16,RELATED_VIDEO,10,33
2024-02-16,YT_OTHER_PAGE,23,166
2024-02-16,EXT_URL,79,272
2024-02-16,END_SCREEN,2,1
2024-02-17,NO_LINK_OTHER,12,21
2024-02-17,SUBSCRIBER,19,92
2024-02-17,YT_CHANNEL,1,0
2024-02-17,YT_SEARCH,178,683
2024-02-17,RELATED_VIDEO,2,1
2024-02-17,YT_OTHER_PAGE,10,13
2024-02-17,EXT_URL,64,173
2024-02-18,NO_LINK_OTHER,15,26
2024-02-18,SUBSCRIBER,20,66
2024-02-18,YT_SEARCH,213,589
2024-02-18,RELATED_VIDEO,11,69
2024-02-18,YT_OTHER_PAGE,28,168
2024-02-18,EXT_URL,81,154
2024-02-18,PLAYLIST,1,0
2024-02-19,NO_LINK_OTHER,28,92
2024-02-19,SUBSCRIBER,26,89
2024-02-19,YT_SEARCH,207,735
2024-02-19,RELATED_VIDEO,14,31
2024-02-19,YT_OTHER_PAGE,15,33
2024-02-19,EXT_URL,97,284
2024-02-20,NO_LINK_OTHER,19,165
2024-02-20,SUBSCRIBER,13,31
2024-02-20,YT_SEARCH,221,833
2024-02-20,RELATED_VIDEO,11,114
2024-02-20,YT_OTHER_PAGE,14,85
2024-02-20,EXT_URL,82,219
2024-02-20,END_SCREEN,2,0
2024-02-21,NO_LINK_OTHER,19,86
2024-02-21,SUBSCRIBER,13,144
2024-02-21,YT_SEARCH,196,801
2024-02-21,RELATED_VIDEO,22,81
2024-02-21,YT_OTHER_PAGE,16,67
2024-02-21,EXT_URL,66,185
2024-02-21,PLAYLIST,1,5
2024-02-21,END_SCREEN,1,1
2024-02-22,NO_LINK_OTHER,11,103
2024-02-22,SUBSCRIBER,23,51
2024-02-22,YT_CHANNEL,2,0
2024-02-22,YT_SEARCH,208,740
2024-02-22,RELATED_VIDEO,25,64
2024-02-22,YT_OTHER_PAGE,23,109
2024-02-22,EXT_URL,57,182
2024-02-22,PLAYLIST,1,2
2024-02-23,NO_LINK_OTHER,7,7
2024-02-23,SUBSCRIBER,12,40
2024-02-23,YT_CHANNEL,2,5
2024-02-23,YT_SEARCH,165,491
2024-02-23,RELATED_VIDEO,11,105
2024-02-23,YT_OTHER_PAGE,24,106
2024-02-23,EXT_URL,53,169
2024-02-23,PLAYLIST,3,56
2024-02-24,NO_LINK_OTHER,7,85
2024-02-24,SUBSCRIBER,10,11
2024-02-24,YT_SEARCH,152,550
2024-02-24,RELATED_VIDEO,13,39
2024-02-24,YT_OTHER_PAGE,17,51
2024-02-24,EXT_URL,58,92
2024-02-25,NO_LINK_OTHER,12,64
2024-02-25,SUBSCRIBER,9,6
2024-02-25,YT_SEARCH,225,727
2024-02-25,RELATED_VIDEO,10,27
2024-02-25,YT_OTHER_PAGE,19,136
2024-02-25,EXT_URL,60,96
2024-02-26,NO_LINK_OTHER,20,64
2024-02-26,SUBSCRIBER,13,54
2024-02-26,YT_CHANNEL,1,0
2024-02-26,YT_SEARCH,185,657
2024-02-26,RELATED_VIDEO,18,204
2024-02-26,YT_OTHER_PAGE,21,101
2024-02-26,EXT_URL,78,209
2024-02-27,NO_LINK_OTHER,23,69
2024-02-27,SUBSCRIBER,11,72
2024-02-27,YT_CHANNEL,2,0
2024-02-27,YT_SEARCH,186,771
2024-02-27,RELATED_VIDEO,17,112
2024-02-27,YT_OTHER_PAGE,17,81
2024-02-27,EXT_URL,66,172
2024-02-28,NO_LINK_OTHER,15,95
2024-02-28,SUBSCRIBER,19,73
2024-02-28,YT_CHANNEL,3,4
2024-02-28,YT_SEARCH,214,827
2024-02-28,RELATED_VIDEO,17,136
2024-02-28,YT_OTHER_PAGE,17,55
2024-02-28,EXT_URL,60,206
2024-02-28,PLAYLIST,1,2
2024-02-29,NO_LINK_OTHER,14,25
2024-02-29,SUBSCRIBER,17,89
2024-02-29,YT_SEARCH,182,615
2024-02-29,RELATED_VIDEO,11,69
2024-02-29,YT_OTHER_PAGE,19,80
2024-02-29,EXT_URL,61,117
2024-02-29,PLAYLIST,1,4
2024-02-29,END_SCREEN,1,0
2024-03-01,NO_LINK_OTHER,14,92
2024-03-01,SUBSCRIBER,11,16
2024-03-01,YT_CHANNEL,2,9
2024-03-01,YT_SEARCH,160,492
2024-03-01,RELATED_VIDEO,11,22
2024-03-01,YT_OTHER_PAGE,20,142
2024-03-01,EXT_URL,48,116
2024-03-01,END_SCREEN,1,0
2024-03-02,NO_LINK_OTHER,16,33
2024-03-02,SUBSCRIBER,4,1
2024-03-02,YT_SEARCH,146,489
2024-03-02,RELATED_VIDEO,4,6
2024-03-02,YT_OTHER_PAGE,13,71
2024-03-02,EXT_URL,55,110
2024-03-03,NO_LINK_OTHER,10,4
2024-03-03,SUBSCRIBER,15,92
2024-03-03,YT_CHANNEL,2,0
2024-03-03,YT_SEARCH,170,728
2024-03-03,RELATED_VIDEO,12,83
2024-03-03,YT_OTHER_PAGE,24,85
2024-03-03,EXT_URL,68,206
2024-03-03,PLAYLIST,1,0
2024-03-04,NO_LINK_OTHER,19,52
2024-03-04,SUBSCRIBER,14,85
2024-03-04,YT_SEARCH,231,698
2024-03-04,RELATED_VIDEO,16,53
2024-03-04,YT_OTHER_PAGE,23,108
2024-03-04,EXT_URL,74,265
2024-03-05,NO_LINK_OTHER,11,63
2024-03-05,SUBSCRIBER,17,58
2024-03-05,YT_CHANNEL,1,6
2024-03-05,YT_SEARCH,202,663
2024-03-05,RELATED_VIDEO,18,45
2024-03-05,YT_OTHER_PAGE,16,109
2024-03-05,EXT_URL,74,188
2024-03-05,PLAYLIST,1,0
2024-03-06,NO_LINK_OTHER,27,134
2024-03-06,SUBSCRIBER,20,60
2024-03-06,YT_CHANNEL,1,0
2024-03-06,YT_SEARCH,253,962
2024-03-06,RELATED_VIDEO,16,88
2024-03-06,YT_OTHER_PAGE,18,87
2024-03-06,EXT_URL,72,184
2024-03-06,END_SCREEN,1,0
2024-03-07,NO_LINK_OTHER,14,114
2024-03-07,SUBSCRIBER,22,138
2024-03-07,YT_CHANNEL,4,4
2024-03-07,YT_SEARCH,174,622
2024-03-07,RELATED_VIDEO,13,70
2024-03-07,YT_OTHER_PAGE,16,53
2024-03-07,EXT_URL,63,263
2024-03-07,END_SCREEN,2,0
2024-03-08,NO_LINK_OTHER,12,49
2024-03-08,SUBSCRIBER,14,14
2024-03-08,YT_CHANNEL,1,0
2024-03-08,YT_SEARCH,130,309
2024-03-08,RELATED_VIDEO,12,54
2024-03-08,YT_OTHER_PAGE,7,49
2024-03-08,EXT_URL,44,124
2024-03-09,NO_LINK_OTHER,9,22
2024-03-09,SUBSCRIBER,26,142
2024-03-09,YT_SEARCH,139,475
2024-03-09,RELATED_VIDEO,14,53
2024-03-09,YT_OTHER_PAGE,15,117
2024-03-09,EXT_URL,42,67
2024-03-09,END_SCREEN,2,2
2024-03-10,NO_LINK_OTHER,12,20
2024-03-10,SUBSCRIBER,16,151
2024-03-10,YT_CHANNEL,2,0
2024-03-10,YT_SEARCH,196,646
2024-03-10,RELATED_VIDEO,14,67
2024-03-10,YT_OTHER_PAGE,8,16
2024-03-10,EXT_URL,52,102
2024-03-10,PLAYLIST,1,0
2024-03-10,END_SCREEN,1,4
2024-03-11,NO_LINK_OTHER,24,113
2024-03-11,SUBSCRIBER,17,42
2024-03-11,YT_CHANNEL,2,0
2024-03-11,YT_SEARCH,226,720
2024-03-11,RELATED_VIDEO,18,54
2024-03-11,YT_OTHER_PAGE,21,113
2024-03-11,EXT_URL,50,105
2024-03-12,NO_LINK_OTHER,15,77
2024-03-12,SUBSCRIBER,25,40
2024-03-12,YT_CHANNEL,1,3
2024-03-12,YT_SEARCH,226,731
2024-03-12,RELATED_VIDEO,17,70
2024-03-12,YT_OTHER_PAGE,19,89
2024-03-12,EXT_URL,59,270
2024-03-13,NO_LINK_OTHER,10,52
2024-03-13,SUBSCRIBER,21,126
2024-03-13,YT_CHANNEL,1,0
2024-03-13,YT_SEARCH,226,890
2024-03-13,RELATED_VIDEO,18,82
2024-03-13,YT_OTHER_PAGE,19,99
2024-03-13,EXT_URL,66,186
2024-03-14,NO_LINK_OTHER,8,6
2024-03-14,SUBSCRIBER,23,150
2024-03-14,YT_CHANNEL,3,1
2024-03-14,YT_SEARCH,185,654
2024-03-14,RELATED_VIDEO,13,47
2024-03-14,YT_OTHER_PAGE,16,123
2024-03-14,EXT_URL,68,140
2024-03-15,NO_LINK_OTHER,6,11
2024-03-15,SUBSCRIBER,14,58
2024-03-15,YT_SEARCH,129,593
2024-03-15,RELATED_VIDEO,14,81
2024-03-15,YT_OTHER_PAGE,17,79
2024-03-15,EXT_URL,51,132
2024-03-16,NO_LINK_OTHER,10,41
2024-03-16,SUBSCRIBER,16,55
2024-03-16,YT_SEARCH,139,570
2024-03-16,RELATED_VIDEO,12,107
2024-03-16,YT_OTHER_PAGE,22,97
2024-03-16,EXT_URL,50,133
2024-03-16,END_SCREEN,2,0
2024-03-17,NO_LINK_OTHER,17,126
2024-03-17,SUBSCRIBER,15,40
2024-03-17,YT_CHANNEL,4,2
2024-03-17,YT_SEARCH,205,649
2024-03-17,RELATED_VIDEO,8,12
2024-03-17,YT_OTHER_PAGE,18,54
2024-03-17,EXT_URL,77,164
2024-03-17,END_SCREEN,1,0
2024-03-18,NO_LINK_OTHER,10,21
2024-03-18,SUBSCRIBER,27,251
2024-03-18,YT_SEARCH,217,840
2024-03-18,RELATED_VIDEO,12,69
2024-03-18,YT_OTHER_PAGE,12,60
2024-03-18,EXT_URL,65,186
2024-03-19,NO_LINK_OTHER,17,27
2024-03-19,SUBSCRIBER,27,170
2024-03-19,YT_SEARCH,241,920
2024-03-19,RELATED_VIDEO,16,61
2024-03-19,YT_OTHER_PAGE,17,55
2024-03-19,EXT_URL,92,221
2024-03-20,NO_LINK_OTHER,20,58
2024-03-20,SUBSCRIBER,39,80
2024-03-20,YT_CHANNEL,2,3
2024-03-20,YT_SEARCH,220,853
2024-03-20,RELATED_VIDEO,13,32
2024-03-20,YT_OTHER_PAGE,11,17
2024-03-20,EXT_URL,78,214
2024-03-20,PLAYLIST,2,2
2024-03-21,NO_LINK_OTHER,10,35
2024-03-21,SUBSCRIBER,15,77
2024-03-21,YT_CHANNEL,1,0
2024-03-21,YT_SEARCH,199,717
2024-03-21,RELATED_VIDEO,6,6
2024-03-21,YT_OTHER_PAGE,15,179
2024-03-21,EXT_URL,62,157
2024-03-21,PLAYLIST,1,11
2024-03-22,NO_LINK_OTHER,9,8
2024-03-22,SUBSCRIBER,14,50
2024-03-22,YT_CHANNEL,2,0
2024-03-22,YT_SEARCH,160,453
2024-03-22,RELATED_VIDEO,11,48
2024-03-22,YT_OTHER_PAGE,11,5
2024-03-22,EXT_URL,47,138
2024-03-23,NO_LINK_OTHER,8,25
2024-03-23,SUBSCRIBER,14,103
2024-03-23,YT_CHANNEL,2,11
2024-03-23,YT_SEARCH,149,509
2024-03-23,RELATED_VIDEO,6,8
2024-03-23,YT_OTHER_PAGE,12,38
2024-03-23,EXT_URL,50,107
2024-03-24,NO_LINK_OTHER,16,36
2024-03-24,SUBSCRIBER,13,30
2024-03-24,YT_SEARCH,122,403
2024-03-24,RELATED_VIDEO,9,27
2024-03-24,YT_OTHER_PAGE,21,139
2024-03-24,EXT_URL,60,131
2024-03-25,NO_LINK_OTHER,11,103
2024-03-25,SUBSCRIBER,17,87
2024-03-25,YT_SEARCH,184,826
2024-03-25,RELATED_VIDEO,22,97
2024-03-25,YT_OTHER_PAGE,13,93
2024-03-25,EXT_URL,62,118
2024-03-25,PLAYLIST,1,6
2024-03-25,SHORTS,2,0
2024-03-26,NO_LINK_OTHER,19,43
2024-03-26,SUBSCRIBER,8,104
2024-03-26,YT_SEARCH,199,747
2024-03-26,RELATED_VIDEO,13,11
2024-03-26,YT_OTHER_PAGE,19,81
2024-03-26,EXT_URL,78,176
2024-03-26,END_SCREEN,1,0
2024-03-27,NO_LINK_OTHER,21,79
2024-03-27,SUBSCRIBER,16,147
2024-03-27,YT_SEARCH,191,881
2024-03-27,RELATED_VIDEO,7,13
2024-03-27,YT_OTHER_PAGE,22,73
2024-03-27,EXT_URL,82,261
2024-03-27,END_SCREEN,1,0
2024-03-28,NO_LINK_OTHER,14,26
2024-03-28,SUBSCRIBER,28,100
2024-03-28,YT_CHANNEL,1,0
2024-03-28,YT_SEARCH,185,760
2024-03-28,RELATED_VIDEO,7,67
2024-03-28,YT_OTHER_PAGE,24,166
2024-03-28,EXT_URL,65,155
2024-03-29,NO_LINK_OTHER,11,12
2024-03-29,SUBSCRIBER,15,205
2024-03-29,YT_CHANNEL,1,0
2024-03-29,YT_SEARCH,123,489
2024-03-29,RELATED_VIDEO,6,23
2024-03-29,YT_OTHER_PAGE,14,44
2024-03-29,EXT_URL,64,115
2024-03-30,NO_LINK_OTHER,9,25
2024-03-30,SUBSCRIBER,17,47
2024-03-30,YT_SEARCH,131,458
2024-03-30,RELATED_VIDEO,8,4
2024-03-30,YT_OTHER_PAGE,22,122
2024-03-30,EXT_URL,46,143
2024-03-30,PLAYLIST,2,7
2024-03-31,NO_LINK_OTHER,26,79
2024-03-31,SUBSCRIBER,21,88
2024-03-31,YT_CHANNEL,1,0
2024-03-31,YT_SEARCH,156,348
2024-03-31,RELATED_VIDEO,15,31
2024-03-31,YT_OTHER_PAGE,29,172
2024-03-31,EXT_URL,93,147
2024-03-31,END_SCREEN,1,0
2024-04-01,NO_LINK_OTHER,17,30
2024-04-01,SUBSCRIBER,22,114
2024-04-01,YT_SEARCH,212,702
2024-04-01,RELATED_VIDEO,13,70
2024-04-01,YT_OTHER_PAGE,23,65
2024-04-01,EXT_URL,65,248
2024-04-01,END_SCREEN,1,0
2024-04-02,NO_LINK_OTHER,22,38
2024-04-02,SUBSCRIBER,11,21
2024-04-02,YT_CHANNEL,3,0
2024-04-02,YT_SEARCH,248,823
2024-04-02,RELATED_VIDEO,11,93
2024-04-02,YT_OTHER_PAGE,19,59
2024-04-02,EXT_URL,71,219
2024-04-02,END_SCREEN,2,0
2024-04-03,NO_LINK_OTHER,17,40
2024-04-03,SUBSCRIBER,7,1
2024-04-03,YT_CHANNEL,1,0
2024-04-03,YT_SEARCH,199,663
2024-04-03,RELATED_VIDEO,19,48
2024-04-03,YT_OTHER_PAGE,19,51
2024-04-03,EXT_URL,62,164
2024-04-03,PLAYLIST,1,0
2024-04-03,END_SCREEN,1,0
2024-04-04,NO_LINK_OTHER,15,74
2024-04-04,SUBSCRIBER,15,53
2024-04-04,YT_CHANNEL,3,0
2024-04-04,YT_SEARCH,162,543
2024-04-04,RELATED_VIDEO,17,85
2024-04-04,YT_OTHER_PAGE,14,32
2024-04-04,EXT_URL,66,239
2024-04-04,PLAYLIST,1,0
2024-04-04,END_SCREEN,1,0
2024-04-05,NO_LINK_OTHER,17,92
2024-04-05,SUBSCRIBER,13,87
2024-04-05,YT_SEARCH,171,669
2024-04-05,RELATED_VIDEO,8,44
2024-04-05,YT_OTHER_PAGE,20,65
2024-04-05,EXT_URL,40,110
2024-04-05,PLAYLIST,3,11
2024-04-05,END_SCREEN,1,0
2024-04-06,NO_LINK_OTHER,7,26
2024-04-06,SUBSCRIBER,23,134
2024-04-06,YT_CHANNEL,2,5
2024-04-06,YT_SEARCH,131,384
2024-04-06,RELATED_VIDEO,5,18
2024-04-06,YT_OTHER_PAGE,18,71
2024-04-06,EXT_URL,49,97
2024-04-06,END_SCREEN,1,0
2024-04-07,NO_LINK_OTHER,18,42
2024-04-07,SUBSCRIBER,13,23
2024-04-07,YT_SEARCH,128,305
2024-04-07,RELATED_VIDEO,6,7
2024-04-07,YT_OTHER_PAGE,7,37
2024-04-07,EXT_URL,46,109
2024-04-07,END_SCREEN,3,1
2024-04-08,NO_LINK_OTHER,16,19
2024-04-08,SUBSCRIBER,25,199
2024-04-08,YT_CHANNEL,4,5
2024-04-08,YT_SEARCH,179,553
2024-04-08,RELATED_VIDEO,11,87
2024-04-08,YT_OTHER_PAGE,12,23
2024-04-08,EXT_URL,68,174
2024-04-08,PLAYLIST,6,1
2024-04-09,NO_LINK_OTHER,13,57
2024-04-09,SUBSCRIBER,21,153
2024-04-09,YT_CHANNEL,1,0
2024-04-09,YT_SEARCH,162,638
2024-04-09,RELATED_VIDEO,18,72
2024-04-09,YT_OTHER_PAGE,12,74
2024-04-09,EXT_URL,61,150
2024-04-09,PLAYLIST,2,2
2024-04-10,NO_LINK_OTHER,12,8
2024-04-10,SUBSCRIBER,20,38
2024-04-10,YT_SEARCH,135,436
2024-04-10,RELATED_VIDEO,11,82
2024-04-10,YT_OTHER_PAGE,16,41
2024-04-10,EXT_URL,55,229
2024-04-10,PLAYLIST,5,8
2024-04-11,NO_LINK_OTHER,10,6
2024-04-11,SUBSCRIBER,14,21
2024-04-11,YT_SEARCH,172,575
2024-04-11,RELATED_VIDEO,19,82
2024-04-11,YT_OTHER_PAGE,26,142
2024-04-11,EXT_URL,67,143
2024-04-11,END_SCREEN,3,0
2024-04-12,NO_LINK_OTHER,15,46
2024-04-12,SUBSCRIBER,9,28
2024-04-12,YT_CHANNEL,5,2
2024-04-12,YT_SEARCH,142,422
2024-04-12,RELATED_VIDEO,12,54
2024-04-12,YT_OTHER_PAGE,17,272
2024-04-12,EXT_URL,52,82
2024-04-13,NO_LINK_OTHER,6,3
2024-04-13,SUBSCRIBER,11,60
2024-04-13,YT_SEARCH,119,397
2024-04-13,RELATED_VIDEO,10,41
2024-04-13,YT_OTHER_PAGE,10,17
2024-04-13,EXT_URL,43,143
2024-04-13,PLAYLIST,1,1
2024-04-14,NO_LINK_OTHER,7,3
2024-04-14,SUBSCRIBER,21,78
2024-04-14,YT_SEARCH,130,337
2024-04-14,RELATED_VIDEO,8,25
2024-04-14,YT_OTHER_PAGE,15,10
2024-04-14,EXT_URL,57,89
2024-04-15,NO_LINK_OTHER,12,63
2024-04-15,SUBSCRIBER,15,41
2024-04-15,YT_SEARCH,173,614
2024-04-15,RELATED_VIDEO,10,58
2024-04-15,YT_OTHER_PAGE,18,75
2024-04-15,EXT_URL,73,125
2024-04-16,NO_LINK_OTHER,11,23
2024-04-16,SUBSCRIBER,15,36
2024-04-16,YT_CHANNEL,2,0
2024-04-16,YT_SEARCH,213,698
2024-04-16,RELATED_VIDEO,14,77
2024-04-16,YT_OTHER_PAGE,10,11
2024-04-16,EXT_URL,62,176
2024-04-17,NO_LINK_OTHER,18,40
2024-04-17,SUBSCRIBER,21,113
2024-04-17,YT_SEARCH,203,608
2024-04-17,RELATED_VIDEO,15,52
2024-04-17,YT_OTHER_PAGE,34,226
2024-04-17,EXT_URL,62,165
2024-04-18,NO_LINK_OTHER,13,82
2024-04-18,SUBSCRIBER,23,130
2024-04-18,YT_SEARCH,170,610
2024-04-18,RELATED_VIDEO,15,52
2024-04-18,YT_OTHER_PAGE,13,95
2024-04-18,EXT_URL,56,162
2024-04-18,END_SCREEN,2,0
2024-04-19,NO_LINK_OTHER,16,25
2024-04-19,SUBSCRIBER,29,113
2024-04-19,YT_CHANNEL,3,3
2024-04-19,YT_SEARCH,166,439
2024-04-19,RELATED_VIDEO,19,161
2024-04-19,YT_OTHER_PAGE,21,45
2024-04-19,EXT_URL,40,105
2024-04-20,NO_LINK_OTHER,4,9
2024-04-20,SUBSCRIBER,21,48
2024-04-20,YT_SEARCH,120,422
2024-04-20,RELATED_VIDEO,7,29
2024-04-20,YT_OTHER_PAGE,17,50
2024-04-20,EXT_URL,32,103
2024-04-20,END_SCREEN,1,0
2024-04-21,NO_LINK_OTHER,15,15
2024-04-21,SUBSCRIBER,10,24
2024-04-21,YT_SEARCH,177,497
2024-04-21,RELATED_VIDEO,11,10
2024-04-21,YT_OTHER_PAGE,19,187
2024-04-21,EXT_URL,64,192
2024-04-21,PLAYLIST,1,5
2024-04-22,NO_LINK_OTHER,17,88
2024-04-22,SUBSCRIBER,21,99
2024-04-22,YT_CHANNEL,3,0
2024-04-22,YT_SEARCH,214,851
2024-04-22,RELATED_VIDEO,8,5
